image,path,label,calf,station,before,from,conf,type,box_x,box_y,box_width,box_height
image_1827_0_6768_2_2022-02-26 14:45:48_Pneumonie.png,/data/konrad/datasets/images/Pneumonie/image_1827_0_6768_2_2022-02-26 14:45:48_Pneumonie.png,Pneumonie,6768,2,2022-02-26 14:45:48,/data/public/heureux_2022-02-16_2022-04-16/2022-02-22-2022-02-27/N862A6_ch2_main_20220226140001_20220226150001.mp4,0.80767787,Face,1495.0923,833.57117,472.515,504.07983
image_1827_1_6768_2_2022-02-26 14:45:48_Pneumonie.png,/data/konrad/datasets/images/Pneumonie/image_1827_1_6768_2_2022-02-26 14:45:48_Pneumonie.png,Pneumonie,6768,2,2022-02-26 14:45:48,/data/public/heureux_2022-02-16_2022-04-16/2022-02-22-2022-02-27/N862A6_ch2_main_20220226140001_20220226150001.mp4,0.81513065,Face,1494.6099,828.2981,473.97473,508.66193
image_1827_3_6768_2_2022-02-26 14:45:48_Pneumonie.png,/data/konrad/datasets/images/Pneumonie/image_1827_3_6768_2_2022-02-26 14:45:48_Pneumonie.png,Pneumonie,6768,2,2022-02-26 14:45:48,/data/public/heureux_2022-02-16_2022-04-16/2022-02-22-2022-02-27/N862A6_ch2_main_20220226140001_20220226150001.mp4,0.80549043,Face,1498.5901,787.0616,467.04858,477.00623
image_1827_6_6768_2_2022-02-26 14:45:48_Pneumonie.png,/data/konrad/datasets/images/Pneumonie/image_1827_6_6768_2_2022-02-26 14:45:48_Pneumonie.png,Pneumonie,6768,2,2022-02-26 14:45:48,/data/public/heureux_2022-02-16_2022-04-16/2022-02-22-2022-02-27/N862A6_ch2_main_20220226140001_20220226150001.mp4,0.8428698,Face,1495.7119,735.0441,448.37195,444.79883
image_1827_7_6768_2_2022-02-26 14:45:48_Pneumonie.png,/data/konrad/datasets/images/Pneumonie/image_1827_7_6768_2_2022-02-26 14:45:48_Pneumonie.png,Pneumonie,6768,2,2022-02-26 14:45:48,/data/public/heureux_2022-02-16_2022-04-16/2022-02-22-2022-02-27/N862A6_ch2_main_20220226140001_20220226150001.mp4,0.80376476,Face,1462.0371,714.0287,431.88647,455.95734
image_1827_15_6768_2_2022-02-26 14:45:48_Pneumonie.png,/data/konrad/datasets/images/Pneumonie/image_1827_15_6768_2_2022-02-26 14:45:48_Pneumonie.png,Pneumonie,6768,2,2022-02-26 14:45:48,/data/public/heureux_2022-02-16_2022-04-16/2022-02-22-2022-02-27/N862A6_ch2_main_20220226140001_20220226150001.mp4,0.80278534,Face,1421.9246,704.5737,359.54077,507.95724
image_1827_16_6768_2_2022-02-26 14:45:48_Pneumonie.png,/data/konrad/datasets/images/Pneumonie/image_1827_16_6768_2_2022-02-26 14:45:48_Pneumonie.png,Pneumonie,6768,2,2022-02-26 14:45:48,/data/public/heureux_2022-02-16_2022-04-16/2022-02-22-2022-02-27/N862A6_ch2_main_20220226140001_20220226150001.mp4,0.8180055,Face,1446.492,674.4192,369.1842,564.7439
image_1827_17_6768_2_2022-02-26 14:45:48_Pneumonie.png,/data/konrad/datasets/images/Pneumonie/image_1827_17_6768_2_2022-02-26 14:45:48_Pneumonie.png,Pneumonie,6768,2,2022-02-26 14:45:48,/data/public/heureux_2022-02-16_2022-04-16/2022-02-22-2022-02-27/N862A6_ch2_main_20220226140001_20220226150001.mp4,0.857734,Face,1460.2532,656.8598,363.23083,549.8679
image_1827_19_6768_2_2022-02-26 14:45:48_Pneumonie.png,/data/konrad/datasets/images/Pneumonie/image_1827_19_6768_2_2022-02-26 14:45:48_Pneumonie.png,Pneumonie,6768,2,2022-02-26 14:45:48,/data/public/heureux_2022-02-16_2022-04-16/2022-02-22-2022-02-27/N862A6_ch2_main_20220226140001_20220226150001.mp4,0.8668913,Face,1483.7871,625.15454,387.79773,525.61957
image_1844_12_6791_2_2022-02-26 06:19:11_Pneumonie.png,/data/konrad/datasets/images/Pneumonie/image_1844_12_6791_2_2022-02-26 06:19:11_Pneumonie.png,Pneumonie,6791,2,2022-02-26 06:19:11,/data/public/heureux_2022-02-16_2022-04-16/2022-02-22-2022-02-27/N862A6_ch2_main_20220226060000_20220226070001.mp4,0.8171146,Face,1348.7957,457.61057,343.8274,477.7923
image_1859_4_6799_1_2022-02-26 18:32:00_Diarrhé.png,/data/konrad/datasets/images/Diarrhé/image_1859_4_6799_1_2022-02-26 18:32:00_Diarrhé.png,Diarrhé,6799,1,2022-02-26 18:32:00,/data/public/heureux_2022-02-16_2022-04-16/2022-02-22-2022-02-27/N862A6_ch1_main_20220226180000_20220226190000.mp4,0.833373,Face,1286.0122,922.08997,298.05945,463.93677
image_1859_5_6799_1_2022-02-26 18:32:00_Diarrhé.png,/data/konrad/datasets/images/Diarrhé/image_1859_5_6799_1_2022-02-26 18:32:00_Diarrhé.png,Diarrhé,6799,1,2022-02-26 18:32:00,/data/public/heureux_2022-02-16_2022-04-16/2022-02-22-2022-02-27/N862A6_ch1_main_20220226180000_20220226190000.mp4,0.8528811,Face,1280.7576,976.33765,302.83948,484.7827
image_1859_6_6799_1_2022-02-26 18:32:00_Diarrhé.png,/data/konrad/datasets/images/Diarrhé/image_1859_6_6799_1_2022-02-26 18:32:00_Diarrhé.png,Diarrhé,6799,1,2022-02-26 18:32:00,/data/public/heureux_2022-02-16_2022-04-16/2022-02-22-2022-02-27/N862A6_ch1_main_20220226180000_20220226190000.mp4,0.83515215,Face,1282.0422,1000.2654,303.43005,509.37994
image_1859_7_6799_1_2022-02-26 18:32:00_Diarrhé.png,/data/konrad/datasets/images/Diarrhé/image_1859_7_6799_1_2022-02-26 18:32:00_Diarrhé.png,Diarrhé,6799,1,2022-02-26 18:32:00,/data/public/heureux_2022-02-16_2022-04-16/2022-02-22-2022-02-27/N862A6_ch1_main_20220226180000_20220226190000.mp4,0.86497223,Face,1297.9761,1006.7754,326.06104,523.60394
image_1861_2_6799_1_2022-02-26 08:38:26_Diarrhé.png,/data/konrad/datasets/images/Diarrhé/image_1861_2_6799_1_2022-02-26 08:38:26_Diarrhé.png,Diarrhé,6799,1,2022-02-26 08:38:26,/data/public/heureux_2022-02-16_2022-04-16/2022-02-22-2022-02-27/N862A6_ch1_main_20220226080000_20220226090000.mp4,0.82170147,Face,1437.3186,840.92664,295.85217,374.88092
image_1861_5_6799_1_2022-02-26 08:38:26_Diarrhé.png,/data/konrad/datasets/images/Diarrhé/image_1861_5_6799_1_2022-02-26 08:38:26_Diarrhé.png,Diarrhé,6799,1,2022-02-26 08:38:26,/data/public/heureux_2022-02-16_2022-04-16/2022-02-22-2022-02-27/N862A6_ch1_main_20220226080000_20220226090000.mp4,0.80546147,Face,1399.182,1088.5603,334.92065,408.50903
image_1862_12_6799_1_2022-02-26 08:09:16_Diarrhé.png,/data/konrad/datasets/images/Diarrhé/image_1862_12_6799_1_2022-02-26 08:09:16_Diarrhé.png,Diarrhé,6799,1,2022-02-26 08:09:16,/data/public/heureux_2022-02-16_2022-04-16/2022-02-22-2022-02-27/N862A6_ch1_main_20220226080000_20220226090000.mp4,0.86529976,Face,1359.9441,980.2987,394.1986,433.20477
image_1862_13_6799_1_2022-02-26 08:09:16_Diarrhé.png,/data/konrad/datasets/images/Diarrhé/image_1862_13_6799_1_2022-02-26 08:09:16_Diarrhé.png,Diarrhé,6799,1,2022-02-26 08:09:16,/data/public/heureux_2022-02-16_2022-04-16/2022-02-22-2022-02-27/N862A6_ch1_main_20220226080000_20220226090000.mp4,0.8149109,Face,1343.4934,996.16504,368.52185,434.6645
image_1862_14_6799_1_2022-02-26 08:09:16_Diarrhé.png,/data/konrad/datasets/images/Diarrhé/image_1862_14_6799_1_2022-02-26 08:09:16_Diarrhé.png,Diarrhé,6799,1,2022-02-26 08:09:16,/data/public/heureux_2022-02-16_2022-04-16/2022-02-22-2022-02-27/N862A6_ch1_main_20220226080000_20220226090000.mp4,0.8221554,Face,1302.7468,1007.3428,371.20593,468.1054
image_1862_15_6799_1_2022-02-26 08:09:16_Diarrhé.png,/data/konrad/datasets/images/Diarrhé/image_1862_15_6799_1_2022-02-26 08:09:16_Diarrhé.png,Diarrhé,6799,1,2022-02-26 08:09:16,/data/public/heureux_2022-02-16_2022-04-16/2022-02-22-2022-02-27/N862A6_ch1_main_20220226080000_20220226090000.mp4,0.82094043,Face,1285.2507,1060.5166,334.6316,470.96692
image_1865_13_6786_2_2022-02-26 14:22:22_Unknown.png,/data/konrad/datasets/images/Unknown/image_1865_13_6786_2_2022-02-26 14:22:22_Unknown.png,Unknown,6786,2,2022-02-26 14:22:22,/data/public/heureux_2022-02-16_2022-04-16/2022-02-22-2022-02-27/N862A6_ch2_main_20220226140001_20220226150001.mp4,0.8174422,Face,1439.339,414.6496,317.8252,482.2589
image_1865_15_6786_2_2022-02-26 14:22:22_Unknown.png,/data/konrad/datasets/images/Unknown/image_1865_15_6786_2_2022-02-26 14:22:22_Unknown.png,Unknown,6786,2,2022-02-26 14:22:22,/data/public/heureux_2022-02-16_2022-04-16/2022-02-22-2022-02-27/N862A6_ch2_main_20220226140001_20220226150001.mp4,0.8309829,Face,1496.8704,415.26205,340.87366,503.17523
image_1865_16_6786_2_2022-02-26 14:22:22_Unknown.png,/data/konrad/datasets/images/Unknown/image_1865_16_6786_2_2022-02-26 14:22:22_Unknown.png,Unknown,6786,2,2022-02-26 14:22:22,/data/public/heureux_2022-02-16_2022-04-16/2022-02-22-2022-02-27/N862A6_ch2_main_20220226140001_20220226150001.mp4,0.80967486,Face,1524.4299,432.9361,345.11572,478.97598
image_1865_18_6786_2_2022-02-26 14:22:22_Unknown.png,/data/konrad/datasets/images/Unknown/image_1865_18_6786_2_2022-02-26 14:22:22_Unknown.png,Unknown,6786,2,2022-02-26 14:22:22,/data/public/heureux_2022-02-16_2022-04-16/2022-02-22-2022-02-27/N862A6_ch2_main_20220226140001_20220226150001.mp4,0.8168178,Face,1571.4404,425.46902,344.99707,514.62885
image_1865_19_6786_2_2022-02-26 14:22:22_Unknown.png,/data/konrad/datasets/images/Unknown/image_1865_19_6786_2_2022-02-26 14:22:22_Unknown.png,Unknown,6786,2,2022-02-26 14:22:22,/data/public/heureux_2022-02-16_2022-04-16/2022-02-22-2022-02-27/N862A6_ch2_main_20220226140001_20220226150001.mp4,0.8316744,Face,1550.8083,424.7412,349.56116,535.6566
"image_1870_4_6787_2_2022-02-26 07:03:53_Diarrhé, Pneumonie.png","/data/konrad/datasets/images/Diarrhé, Pneumonie/image_1870_4_6787_2_2022-02-26 07:03:53_Diarrhé, Pneumonie.png","Diarrhé, Pneumonie",6787,2,2022-02-26 07:03:53,/data/public/heureux_2022-02-16_2022-04-16/2022-02-22-2022-02-27/N862A6_ch2_main_20220226070001_20220226080001.mp4,0.8377446,Face,1458.1394,352.01996,379.8723,421.4536
"image_1870_5_6787_2_2022-02-26 07:03:53_Diarrhé, Pneumonie.png","/data/konrad/datasets/images/Diarrhé, Pneumonie/image_1870_5_6787_2_2022-02-26 07:03:53_Diarrhé, Pneumonie.png","Diarrhé, Pneumonie",6787,2,2022-02-26 07:03:53,/data/public/heureux_2022-02-16_2022-04-16/2022-02-22-2022-02-27/N862A6_ch2_main_20220226070001_20220226080001.mp4,0.80454636,Face,1407.8003,343.21536,470.4054,419.60602
image_1879_1_6774_2_2022-02-26 08:44:15_Diarrhé.png,/data/konrad/datasets/images/Diarrhé/image_1879_1_6774_2_2022-02-26 08:44:15_Diarrhé.png,Diarrhé,6774,2,2022-02-26 08:44:15,/data/public/heureux_2022-02-16_2022-04-16/2022-02-22-2022-02-27/N862A6_ch2_main_20220226080001_20220226090001.mp4,0.81478,Face,1424.1466,820.8415,527.5923,889.1261
image_1879_12_6774_2_2022-02-26 08:44:15_Diarrhé.png,/data/konrad/datasets/images/Diarrhé/image_1879_12_6774_2_2022-02-26 08:44:15_Diarrhé.png,Diarrhé,6774,2,2022-02-26 08:44:15,/data/public/heureux_2022-02-16_2022-04-16/2022-02-22-2022-02-27/N862A6_ch2_main_20220226080001_20220226090001.mp4,0.8314885,Face,1463.5471,814.40717,570.72473,952.746
image_1879_14_6774_2_2022-02-26 08:44:15_Diarrhé.png,/data/konrad/datasets/images/Diarrhé/image_1879_14_6774_2_2022-02-26 08:44:15_Diarrhé.png,Diarrhé,6774,2,2022-02-26 08:44:15,/data/public/heureux_2022-02-16_2022-04-16/2022-02-22-2022-02-27/N862A6_ch2_main_20220226080001_20220226090001.mp4,0.81791604,Face,1460.6716,829.0952,588.2822,933.8096
image_1879_15_6774_2_2022-02-26 08:44:15_Diarrhé.png,/data/konrad/datasets/images/Diarrhé/image_1879_15_6774_2_2022-02-26 08:44:15_Diarrhé.png,Diarrhé,6774,2,2022-02-26 08:44:15,/data/public/heureux_2022-02-16_2022-04-16/2022-02-22-2022-02-27/N862A6_ch2_main_20220226080001_20220226090001.mp4,0.8021028,Face,1470.6365,832.1198,600.23083,927.7604
image_1879_16_6774_2_2022-02-26 08:44:15_Diarrhé.png,/data/konrad/datasets/images/Diarrhé/image_1879_16_6774_2_2022-02-26 08:44:15_Diarrhé.png,Diarrhé,6774,2,2022-02-26 08:44:15,/data/public/heureux_2022-02-16_2022-04-16/2022-02-22-2022-02-27/N862A6_ch2_main_20220226080001_20220226090001.mp4,0.8063437,Face,1483.5967,844.0301,583.46875,903.9398
image_1899_12_6764_10_2022-03-11 17:15:40_Diarrhé.png,/data/konrad/datasets/images/Diarrhé/image_1899_12_6764_10_2022-03-11 17:15:40_Diarrhé.png,Diarrhé,6764,10,2022-03-11 17:15:40,/data/public/heureux_2022-02-16_2022-04-16/2022-03-06-2022-03-11/N862A6_ch10_main_20220311170009_20220311180009.mp4,0.8127218,Face,964.1366,978.1019,390.88715,420.4417
image_1960_8_6375_10_2022-03-11 20:16:25_Unknown.png,/data/konrad/datasets/images/Unknown/image_1960_8_6375_10_2022-03-11 20:16:25_Unknown.png,Unknown,6375,10,2022-03-11 20:16:25,/data/public/heureux_2022-02-16_2022-04-16/2022-03-06-2022-03-11/N862A6_ch10_main_20220311200009_20220311210009.mp4,0.8005798,Left,1012.5842,848.89844,548.89545,533.7966
image_2018_18_6764_10_2022-03-10 20:13:11_Pneumonie.png,/data/konrad/datasets/images/Pneumonie/image_2018_18_6764_10_2022-03-10 20:13:11_Pneumonie.png,Pneumonie,6764,10,2022-03-10 20:13:11,/data/public/heureux_2022-02-16_2022-04-16/2022-03-06-2022-03-11/N862A6_ch10_main_20220310200009_20220310210009.mp4,0.80630225,Face,1444.8547,989.7381,317.2832,434.97424
image_2018_19_6764_10_2022-03-10 20:13:11_Pneumonie.png,/data/konrad/datasets/images/Pneumonie/image_2018_19_6764_10_2022-03-10 20:13:11_Pneumonie.png,Pneumonie,6764,10,2022-03-10 20:13:11,/data/public/heureux_2022-02-16_2022-04-16/2022-03-06-2022-03-11/N862A6_ch10_main_20220310200009_20220310210009.mp4,0.8138314,Face,1425.9578,982.147,363.6505,433.34033
image_2030_18_6382_10_2022-03-09 15:09:04_Healthy.png,/data/konrad/datasets/images/Healthy/image_2030_18_6382_10_2022-03-09 15:09:04_Healthy.png,Healthy,6382,10,2022-03-09 15:09:04,/data/public/heureux_2022-02-16_2022-04-16/2022-03-06-2022-03-11/N862A6_ch10_main_20220309150009_20220309160009.mp4,0.82016015,Face,1319.3352,765.8344,357.21252,321.47864
image_2038_17_6764_10_2022-03-09 06:05:32_Unknown.png,/data/konrad/datasets/images/Unknown/image_2038_17_6764_10_2022-03-09 06:05:32_Unknown.png,Unknown,6764,10,2022-03-09 06:05:32,/data/public/heureux_2022-02-16_2022-04-16/2022-03-06-2022-03-11/N862A6_ch10_main_20220309060000_20220309070009.mp4,0.8005833,Face,1338.5808,778.5427,282.52747,373.31366
image_2054_11_6370_10_2022-03-09 14:10:24_Healthy.png,/data/konrad/datasets/images/Healthy/image_2054_11_6370_10_2022-03-09 14:10:24_Healthy.png,Healthy,6370,10,2022-03-09 14:10:24,/data/public/heureux_2022-02-16_2022-04-16/2022-03-06-2022-03-11/N862A6_ch10_main_20220309140009_20220309150009.mp4,0.8213958,Face,1298.3297,776.7178,432.28906,371.2823
image_2054_13_6370_10_2022-03-09 14:10:24_Healthy.png,/data/konrad/datasets/images/Healthy/image_2054_13_6370_10_2022-03-09 14:10:24_Healthy.png,Healthy,6370,10,2022-03-09 14:10:24,/data/public/heureux_2022-02-16_2022-04-16/2022-03-06-2022-03-11/N862A6_ch10_main_20220309140009_20220309150009.mp4,0.81511265,Face,1304.8336,920.0338,411.77197,387.3023
image_2079_9_6760_10_2022-03-09 16:52:10_Unknown.png,/data/konrad/datasets/images/Unknown/image_2079_9_6760_10_2022-03-09 16:52:10_Unknown.png,Unknown,6760,10,2022-03-09 16:52:10,/data/public/heureux_2022-02-16_2022-04-16/2022-03-06-2022-03-11/N862A6_ch10_main_20220309160009_20220309170009.mp4,0.80171734,Face,1119.8625,1086.4998,257.43872,418.55646
image_2089_12_6375_10_2022-03-08 21:37:21_Unknown.png,/data/konrad/datasets/images/Unknown/image_2089_12_6375_10_2022-03-08 21:37:21_Unknown.png,Unknown,6375,10,2022-03-08 21:37:21,/data/public/heureux_2022-02-16_2022-04-16/2022-03-06-2022-03-11/N862A6_ch10_main_20220308210009_20220308220000.mp4,0.8217762,Face,1266.3098,1045.0791,480.13684,501.84174
image_2089_13_6375_10_2022-03-08 21:37:21_Unknown.png,/data/konrad/datasets/images/Unknown/image_2089_13_6375_10_2022-03-08 21:37:21_Unknown.png,Unknown,6375,10,2022-03-08 21:37:21,/data/public/heureux_2022-02-16_2022-04-16/2022-03-06-2022-03-11/N862A6_ch10_main_20220308210009_20220308220000.mp4,0.8834794,Face,1246.8829,1045.5142,483.47577,500.97174
image_2089_14_6375_10_2022-03-08 21:37:21_Unknown.png,/data/konrad/datasets/images/Unknown/image_2089_14_6375_10_2022-03-08 21:37:21_Unknown.png,Unknown,6375,10,2022-03-08 21:37:21,/data/public/heureux_2022-02-16_2022-04-16/2022-03-06-2022-03-11/N862A6_ch10_main_20220308210009_20220308220000.mp4,0.81629115,Face,1254.5646,1055.2349,498.1845,481.5304
image_2114_13_6764_10_2022-03-08 15:23:15_Pneumonie.png,/data/konrad/datasets/images/Pneumonie/image_2114_13_6764_10_2022-03-08 15:23:15_Pneumonie.png,Pneumonie,6764,10,2022-03-08 15:23:15,/data/public/heureux_2022-02-16_2022-04-16/2022-03-06-2022-03-11/N862A6_ch10_main_20220308150009_20220308160009.mp4,0.8256054,Face,1344.7686,970.11145,309.99158,417.82153
image_2114_19_6764_10_2022-03-08 15:23:15_Pneumonie.png,/data/konrad/datasets/images/Pneumonie/image_2114_19_6764_10_2022-03-08 15:23:15_Pneumonie.png,Pneumonie,6764,10,2022-03-08 15:23:15,/data/public/heureux_2022-02-16_2022-04-16/2022-03-06-2022-03-11/N862A6_ch10_main_20220308150009_20220308160009.mp4,0.8282375,Face,1234.8015,1057.0381,319.9192,477.9237
image_2117_9_6766_10_2022-03-08 18:06:01_Unknown.png,/data/konrad/datasets/images/Unknown/image_2117_9_6766_10_2022-03-08 18:06:01_Unknown.png,Unknown,6766,10,2022-03-08 18:06:01,/data/public/heureux_2022-02-16_2022-04-16/2022-03-06-2022-03-11/N862A6_ch10_main_20220308180009_20220308190009.mp4,0.80387557,Face,1298.5637,1083.5286,395.65283,422.64093
image_2126_17_6382_10_2022-03-07 20:58:49_Diarrhé.png,/data/konrad/datasets/images/Diarrhé/image_2126_17_6382_10_2022-03-07 20:58:49_Diarrhé.png,Diarrhé,6382,10,2022-03-07 20:58:49,/data/public/heureux_2022-02-16_2022-04-16/2022-03-06-2022-03-11/N862A6_ch10_main_20220307200009_20220307210009.mp4,0.802892,Face,1116.5582,986.45325,268.97174,436.08563
image_2126_19_6382_10_2022-03-07 20:58:49_Diarrhé.png,/data/konrad/datasets/images/Diarrhé/image_2126_19_6382_10_2022-03-07 20:58:49_Diarrhé.png,Diarrhé,6382,10,2022-03-07 20:58:49,/data/public/heureux_2022-02-16_2022-04-16/2022-03-06-2022-03-11/N862A6_ch10_main_20220307200009_20220307210009.mp4,0.8180418,Face,1192.6154,1038.1926,389.3792,419.04553
image_2134_14_6382_10_2022-03-07 07:04:18_Diarrhé.png,/data/konrad/datasets/images/Diarrhé/image_2134_14_6382_10_2022-03-07 07:04:18_Diarrhé.png,Diarrhé,6382,10,2022-03-07 07:04:18,/data/public/heureux_2022-02-16_2022-04-16/2022-03-06-2022-03-11/N862A6_ch10_main_20220307070009_20220307080009.mp4,0.8295368,Face,1966.1682,1041.0364,475.07568,509.92712
image_2144_16_6370_10_2022-03-07 20:23:41_Healthy.png,/data/konrad/datasets/images/Healthy/image_2144_16_6370_10_2022-03-07 20:23:41_Healthy.png,Healthy,6370,10,2022-03-07 20:23:41,/data/public/heureux_2022-02-16_2022-04-16/2022-03-06-2022-03-11/N862A6_ch10_main_20220307200009_20220307210009.mp4,0.8259422,Face,1280.352,902.68884,470.9973,394.83502
image_2144_17_6370_10_2022-03-07 20:23:41_Healthy.png,/data/konrad/datasets/images/Healthy/image_2144_17_6370_10_2022-03-07 20:23:41_Healthy.png,Healthy,6370,10,2022-03-07 20:23:41,/data/public/heureux_2022-02-16_2022-04-16/2022-03-06-2022-03-11/N862A6_ch10_main_20220307200009_20220307210009.mp4,0.81549203,Face,1276.8965,944.3874,452.52527,410.36536
image_2144_18_6370_10_2022-03-07 20:23:41_Healthy.png,/data/konrad/datasets/images/Healthy/image_2144_18_6370_10_2022-03-07 20:23:41_Healthy.png,Healthy,6370,10,2022-03-07 20:23:41,/data/public/heureux_2022-02-16_2022-04-16/2022-03-06-2022-03-11/N862A6_ch10_main_20220307200009_20220307210009.mp4,0.8612552,Face,1274.0819,979.9523,464.5359,443.45062
image_2144_19_6370_10_2022-03-07 20:23:41_Healthy.png,/data/konrad/datasets/images/Healthy/image_2144_19_6370_10_2022-03-07 20:23:41_Healthy.png,Healthy,6370,10,2022-03-07 20:23:41,/data/public/heureux_2022-02-16_2022-04-16/2022-03-06-2022-03-11/N862A6_ch10_main_20220307200009_20220307210009.mp4,0.8087462,Face,1249.9788,1027.4585,474.72937,459.89368
image_2154_19_6760_10_2022-03-07 13:35:46_Unknown.png,/data/konrad/datasets/images/Unknown/image_2154_19_6760_10_2022-03-07 13:35:46_Unknown.png,Unknown,6760,10,2022-03-07 13:35:46,/data/public/heureux_2022-02-16_2022-04-16/2022-03-06-2022-03-11/N862A6_ch10_main_20220307130009_20220307140009.mp4,0.80630136,Face,1135.3264,893.69226,295.9928,351.36835
image_2181_5_6382_10_2022-03-06 08:59:58_Pneumonie.png,/data/konrad/datasets/images/Pneumonie/image_2181_5_6382_10_2022-03-06 08:59:58_Pneumonie.png,Pneumonie,6382,10,2022-03-06 08:59:58,/data/public/heureux_2022-02-16_2022-04-16/2022-03-06-2022-03-11/N862A6_ch10_main_20220306080009_20220306090009.mp4,0.8242856,Face,1367.1704,971.9823,277.70117,418.3824
image_2181_6_6382_10_2022-03-06 08:59:58_Pneumonie.png,/data/konrad/datasets/images/Pneumonie/image_2181_6_6382_10_2022-03-06 08:59:58_Pneumonie.png,Pneumonie,6382,10,2022-03-06 08:59:58,/data/public/heureux_2022-02-16_2022-04-16/2022-03-06-2022-03-11/N862A6_ch10_main_20220306080009_20220306090009.mp4,0.80424064,Face,1274.4366,1060.8938,290.69995,435.68225
image_2195_4_6375_10_2022-03-06 07:17:58_Unknown.png,/data/konrad/datasets/images/Unknown/image_2195_4_6375_10_2022-03-06 07:17:58_Unknown.png,Unknown,6375,10,2022-03-06 07:17:58,/data/public/heureux_2022-02-16_2022-04-16/2022-03-06-2022-03-11/N862A6_ch10_main_20220306070009_20220306080009.mp4,0.8129536,Face,1337.5525,1011.22424,447.5885,563.8384
"image_2397_10_6832_9_2022-03-16 20:55:39_Diarrhé, Pneumonie.png","/data/konrad/datasets/images/Diarrhé, Pneumonie/image_2397_10_6832_9_2022-03-16 20:55:39_Diarrhé, Pneumonie.png","Diarrhé, Pneumonie",6832,9,2022-03-16 20:55:39,/data/public/heureux_2022-02-16_2022-04-16/2022-03-12-2022-03-17/N862A6_ch9_main_20220316200008_20220316210008.mp4,0.8077117,Face,925.0249,1076.2993,234.50885,258.30127
image_2434_15_6827_9_2022-03-16 09:19:21_Diarrhé.png,/data/konrad/datasets/images/Diarrhé/image_2434_15_6827_9_2022-03-16 09:19:21_Diarrhé.png,Diarrhé,6827,9,2022-03-16 09:19:21,/data/public/heureux_2022-02-16_2022-04-16/2022-03-12-2022-03-17/N862A6_ch9_main_20220316090008_20220316100008.mp4,0.8244348,Face,911.76587,1175.4338,201.93903,241.01648
